gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,5916,0
0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,2132,0
0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,2846,0
0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,4255,0
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,2198,0
0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3219,0
1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1349,1
0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1359,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,6426,0
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,5544,1
1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,74.5,4998,1
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,3741,1
1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1256,1
1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,1698,0
1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1587,0
0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,4729,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1866,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1654,0
0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,4560,0
1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,3020,0
1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,2656,0
0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,5711,1
1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,965,0
0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,3430,1
1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,3126,0
0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,3541,0
1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,2775,0
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,460,0
1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,1986,1
1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,1726,0
1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3263,0
1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3216,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,1523,0
0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1503,0
0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4177,0
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,2997,0
1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,3590,1
1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,4740,0
1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,686,0
0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,2701,1
1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,1910,1
1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,2856,0
0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,3743,1
0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,3676,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,3791,0
0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,3643,0
1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,3611,0
0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,4365,0
0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,6327,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,751,1
0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,6537,0
0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,912,0
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,5752,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,1113,0
1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,3804,0
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,4349,1
0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,1031,1
1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,4469,1
0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4074,1
0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,5060,0
0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3130,0
1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,5313,1
0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1427,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,5097,0
0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,3877,0
1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,639,0
0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,6293,0
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,5665,0
0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,1212,1
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,601,0
0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,6566,0
0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,5218,0
1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,1959,0
1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,5428,0
0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,4782,0
1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,3244,1
0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,6223,1
0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,6237,1
0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,6336,0
1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,5435,0
1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,6083,1
1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,3476,0
1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,6176,0
0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3428,0
1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2527,0
0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,6475,0
1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,716,0
1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,4216,1
1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,785,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,1521,0
1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,5525,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,6117,0
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,5499,0
1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,1401,1
1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,6179,0
0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,4686,0
1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3193,0
0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3205,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,2197,0
0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2265,1
0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,4481,0
1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,794,0
0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,2938,0
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.65,4275,1
1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,4045,0
1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,6370,1
1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,4328,0
1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.95,1804,1
0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,85.45,4163,1
0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,2027,0
1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,3518,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,3777,0
0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2286,0
1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,1988,0
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,6342,0
0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.9,3207,0
0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05,3413,0
0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,4930,0
1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,3231,0
0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,73.95,2224,1
1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1396,0
0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,3588,0
0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,5105,0
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,2053,0
1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,99.45,5566,1
0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9,3337,0
1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,3624,0
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,905,0
1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4,4835,0
1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2512,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1535,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,1529,1
1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.35,2008,1
0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,169,0
0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1808,0
1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35,3838,0
0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3113,0
0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,407,0
1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7,5457,0
0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,96,0
0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.3,1449,1
0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,5812,1
0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,627,0
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85,4371,0
1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55,2489,0
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,257,0
0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,3848,0
0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,2493,0
1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.1,4520,0
0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,6280,0
1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6,763,0
0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25,3442,0
0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,19.4,383,1
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,4087,0
1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45,396,0
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,4388,1
1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,6362,0
0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,386,0
1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,5667,0
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,6239,0
1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.85,2787,0
1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05,4602,0
0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.95,1499,0
0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,4333,0
0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,4987,0
0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,354,0
0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,2582,0
0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,5199,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,5490,1
0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,541,0
1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,5862,0
1,0,1,1,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,5875,0
0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,1162,0
0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,1024,0
1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3148,0
0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,81.05,1902,1
0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,812,0
0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,2182,0
1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,2446,0
0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2047,0
1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,3297,0
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,5811,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,49,0
0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,1119,0
1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.15,3340,1
1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,99.8,5380,1
1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,6224,0
1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05,2468,0
1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1,5271,0
1,0,1,1,72,1,2,1,0,2,0,0,2,0,1,1,2,89.7,5299,0
0,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9,6306,0
0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,5732,1
0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,2910,0
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.0,4601,1
1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05,4713,0
1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,621,0
0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,5766,1
1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1475,1
1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05,2429,0
0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7,4640,0
1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,96.1,3899,1
0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69.0,6563,1
1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,19.65,1930,0
0,0,1,0,48,0,1,0,2,0,2,0,0,2,0,1,0,45.3,1806,1
0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45,1199,0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,108.5,6069,0
0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,5427,1
1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,84.5,5048,0
0,0,0,0,15,1,2,1,0,2,0,0,2,2,0,1,2,100.15,806,0
1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,88.6,5090,0
0,0,1,1,0,0,1,0,2,0,2,2,2,0,2,1,0,52.55,43,0
1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35,5761,1
1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,0,104.8,5308,0
0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,1,2,59.0,313,0
0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,754,1
1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,64.05,3390,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1657,0
1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,43.75,6376,1
1,0,1,0,28,1,0,0,2,2,0,2,0,0,0,0,3,60.9,1363,0
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,768,0
0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,611,1
0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,99.7,479,1
1,0,0,0,34,1,2,1,2,2,2,2,2,2,1,0,1,116.25,3380,0
0,1,1,0,71,1,2,1,2,0,0,0,0,0,2,1,1,80.7,4731,0
0,0,1,1,70,1,2,0,2,0,0,0,0,2,1,0,0,65.2,3916,0
0,0,1,1,52,1,0,1,2,0,2,2,0,0,0,1,0,84.05,3724,0
1,0,0,1,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,4615,0
0,1,0,0,20,1,2,1,0,2,2,0,0,2,0,1,2,94.1,1358,1
1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0,6260,0
1,0,1,0,2,1,0,1,0,0,0,2,2,2,0,1,2,94.2,1198,1
0,0,1,1,6,1,2,1,0,0,0,2,0,0,0,1,2,80.5,4295,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,1534,0
1,1,1,1,20,1,0,1,2,0,2,2,0,2,1,0,1,94.3,1415,0
1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,106.45,5137,0
0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,2940,1
0,0,0,0,56,1,2,1,0,2,0,2,2,2,0,1,0,105.45,4895,0
1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95.0,2507,0
1,0,0,0,40,1,2,1,0,0,2,2,2,2,0,0,0,104.8,3568,1
0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,54.3,1025,0
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,70.05,2664,0
0,1,1,0,27,1,0,1,2,0,0,0,0,0,0,1,0,75.2,1570,1
1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,1,20.05,2339,0
1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,105.4,5535,0
1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6,862,0
1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,0,85.5,4034,0
0,0,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,75.6,1323,1
1,0,1,0,34,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3060,1
1,0,0,0,52,1,0,1,2,0,2,0,2,0,1,0,2,91.25,4049,0
1,1,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,115.75,6213,0
1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,94.7,4553,0
1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,5460,0
0,1,0,0,56,1,2,1,0,2,2,2,2,0,2,1,0,99.9,4752,0
0,0,1,1,24,1,0,2,1,1,1,1,1,1,2,1,1,21.1,4193,0
1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,20.05,699,0
1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.95,1294,0
1,1,1,1,68,1,2,1,0,0,2,2,2,2,1,1,1,107.15,5745,0
0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,85.0,6249,1
1,0,0,0,12,1,2,1,0,0,2,0,2,0,0,1,2,89.55,85,0
0,0,1,0,63,1,2,1,0,2,0,0,0,0,0,1,0,81.55,4300,0
0,0,1,1,33,1,0,0,2,2,2,0,0,0,1,1,3,58.45,1600,0
0,0,1,0,69,1,0,1,0,2,0,0,2,2,1,1,1,95.65,5387,0
0,0,1,1,60,1,0,0,0,2,2,2,2,2,2,1,0,80.6,4234,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,113.1,6154,0
0,0,0,0,11,1,2,0,0,0,0,0,0,2,0,1,3,58.95,4965,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.55,1528,0
1,0,0,0,10,1,2,1,0,0,0,0,2,0,0,1,0,86.05,6197,1
1,0,0,0,13,0,1,0,2,0,0,2,2,0,0,1,1,45.55,4935,1
1,0,1,1,34,1,0,1,0,0,0,0,0,2,1,1,0,78.95,2335,0
1,0,1,1,39,1,0,1,0,2,0,0,2,0,0,1,3,86.3,2886,1
0,0,0,0,65,1,2,1,0,2,0,2,2,2,1,1,0,105.05,5388,0
1,1,1,0,50,1,2,1,2,2,2,0,2,0,1,1,0,101.9,4450,0
1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.75,2748,0
1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,0,110.3,6042,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,115.6,6149,0
1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,0,19.35,334,0
0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,1,1,25.6,4369,0
1,0,0,0,32,1,2,1,0,2,0,0,0,0,0,1,0,80.35,2288,1
0,0,1,1,56,1,2,0,2,0,2,0,0,2,1,1,0,68.75,3307,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.9,1535,0
1,0,0,0,38,1,0,0,2,2,0,2,2,0,1,0,3,70.6,2396,0
1,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,2,70.2,5870,0
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.3,4182,0
1,0,1,0,56,1,2,1,0,2,0,2,2,2,1,1,2,107.25,4979,0
1,0,1,0,3,1,2,2,1,1,1,1,1,1,0,1,3,23.6,6338,0
1,0,1,1,7,1,0,0,2,0,0,0,2,2,0,0,1,69.7,4377,0
1,0,1,1,59,1,2,1,0,0,2,0,2,2,2,1,1,99.5,4861,0
1,0,0,0,7,1,0,0,0,0,2,2,2,0,0,0,0,64.3,3821,0
1,0,1,1,71,1,0,0,2,0,2,2,0,2,2,1,1,70.85,4251,0
1,0,1,1,15,1,0,1,2,0,0,2,2,2,1,0,2,101.9,1194,0
1,0,1,0,71,1,2,0,2,2,0,2,2,0,2,0,1,73.5,4512,0
0,0,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.25,3100,1
0,0,0,0,11,0,1,0,0,2,2,2,0,0,1,1,1,40.4,3646,0
0,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,1,19.25,244,0
1,1,0,0,47,1,2,0,0,2,0,2,0,0,2,0,0,59.6,2436,0
0,0,0,0,11,1,0,0,0,0,2,2,0,2,1,0,1,64.9,5526,0
1,0,1,0,56,1,2,1,0,2,0,0,2,2,1,0,1,100.3,4693,1
0,1,1,0,28,1,2,1,0,2,2,2,2,2,0,1,2,110.85,2827,0
1,0,1,0,61,1,0,0,2,2,0,2,2,2,2,1,3,81.05,4059,0
1,0,1,1,31,1,2,1,2,0,2,0,2,0,1,0,0,98.05,2718,0
1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,2,70.5,4936,0
1,1,1,0,35,1,2,1,2,2,0,0,0,2,0,1,2,94.55,2963,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,19.65,3302,0
0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,19.0,2006,1
0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,3,75.3,5812,1
0,1,0,0,4,1,2,1,0,0,2,0,2,0,0,1,2,89.2,3035,1
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.0,1518,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,20.0,5028,0
0,1,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,85.7,6256,1
1,0,0,0,52,1,0,0,2,2,0,0,2,0,2,1,1,63.25,2943,0
1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,3,20.1,6251,0
1,0,1,0,72,1,2,1,2,2,2,0,0,2,2,1,2,99.15,5782,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,90.4,5338,0
1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,111.9,6090,0
1,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,2,24.9,369,0
1,0,1,1,63,1,2,0,2,2,2,0,2,2,2,0,1,83.5,4558,0
1,0,0,0,30,1,0,1,2,2,2,0,0,0,0,1,1,84.3,2128,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.6,3863,0
0,0,0,0,12,1,2,0,2,0,2,2,0,0,0,1,3,61.65,5636,1
1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85,6400,0
1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,2049,0
1,0,1,0,51,1,2,1,0,2,0,0,0,2,1,1,1,90.35,3959,0
1,0,1,0,65,1,0,2,1,1,1,1,1,1,2,1,1,20.4,803,0
1,0,0,0,16,1,0,1,0,0,0,2,0,0,0,1,1,74.55,361,0
